id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,71,77,27,67,437,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,53,36,39,52,193,watch,edge,drag-penalty,drop-slack
m003,g003,guard slack,52,70,33,86,355,ship,recovery,confidence-floor,raise-drag
m004,g004,layout drift,55,14,21,58,259,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,69,23,41,68,253,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,66,54,10,71,464,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,116,19,24,34,450,ship,recovery,confidence-floor,raise-drag
m008,g008,layout drift,101,33,22,7,374,ship,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,106,8,5,60,535,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,98,22,19,85,511,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,102,13,14,59,482,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,108,40,44,37,366,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,123,21,22,50,524,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,77,3,13,98,445,ship,edge,drag-penalty,drop-slack
m015,g015,guard slack,62,13,17,40,269,ship,recovery,confidence-floor,raise-drag
m016,g016,layout drift,102,15,31,46,375,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,46,19,22,30,172,watch,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,52,47,40,20,142,watch,edge,drag-penalty,drop-slack
m019,g019,guard slack,63,10,15,105,407,ship,recovery,confidence-floor,raise-drag
m020,g020,layout drift,72,24,15,53,367,ship,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,89,33,41,51,319,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,44,29,34,85,234,ship,edge,drag-penalty,drop-slack
m023,g023,guard slack,117,46,39,70,505,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,69,17,12,54,358,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,102,26,24,70,480,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,64,36,11,33,339,ship,edge,drag-penalty,drop-slack
m027,g027,guard slack,53,60,13,105,477,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,95,69,26,46,480,ship,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,41,76,37,84,299,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,48,1,44,58,90,hold,edge,drag-penalty,drop-slack
m031,g031,guard slack,103,52,14,49,544,ship,recovery,confidence-floor,raise-drag
m032,g032,layout drift,103,75,32,36,474,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,103,19,4,97,624,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,93,17,34,39,314,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,96,70,36,58,460,ship,recovery,confidence-floor,raise-drag
m036,g036,layout drift,101,24,7,16,449,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,116,38,40,105,550,ship,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,69,2,37,104,303,ship,edge,drag-penalty,drop-slack
m039,g039,guard slack,54,38,23,65,307,ship,recovery,confidence-floor,raise-drag
m040,g040,layout drift,50,18,7,37,275,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,60,45,25,84,373,ship,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,55,15,35,69,213,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,61,19,49,66,169,watch,recovery,confidence-floor,raise-drag
m044,g044,layout drift,67,18,26,56,286,ship,negative,lane-boundary,lower-confidence
m045,g045,allocation pressure,39,20,19,32,165,watch,baseline,monotonic-signal,raise-signal
m046,g046,dirty state,103,13,17,104,561,ship,edge,drag-penalty,drop-slack
m047,g047,guard slack,55,63,46,58,232,ship,recovery,confidence-floor,raise-drag
m048,g048,layout drift,78,15,9,70,437,ship,negative,lane-boundary,lower-confidence
m049,g049,allocation pressure,102,29,38,57,390,ship,baseline,monotonic-signal,raise-signal
m050,g050,dirty state,104,27,33,48,401,ship,edge,drag-penalty,drop-slack
m051,g051,guard slack,113,45,18,48,548,ship,recovery,confidence-floor,raise-drag
m052,g052,layout drift,33,51,22,83,290,ship,negative,lane-boundary,lower-confidence
m053,g053,allocation pressure,94,22,29,38,351,ship,baseline,monotonic-signal,raise-signal
m054,g054,dirty state,70,20,34,57,264,ship,edge,drag-penalty,drop-slack
m055,g055,guard slack,110,52,24,28,480,ship,recovery,confidence-floor,raise-drag
m056,g056,layout drift,46,65,31,91,341,ship,negative,lane-boundary,lower-confidence
m057,g057,allocation pressure,114,74,19,103,715,ship,baseline,monotonic-signal,raise-signal
m058,g058,dirty state,94,0,14,64,434,ship,edge,drag-penalty,drop-slack
m059,g059,guard slack,48,17,41,49,119,watch,recovery,confidence-floor,raise-drag
m060,g060,layout drift,73,57,25,70,421,ship,negative,lane-boundary,lower-confidence
m061,g061,allocation pressure,98,10,22,68,438,ship,baseline,monotonic-signal,raise-signal
m062,g062,dirty state,56,13,43,65,165,watch,edge,drag-penalty,drop-slack
m063,g063,guard slack,56,33,41,68,221,ship,recovery,confidence-floor,raise-drag
m064,g064,layout drift,47,75,10,18,324,ship,negative,lane-boundary,lower-confidence
m065,g065,allocation pressure,55,29,20,103,384,ship,baseline,monotonic-signal,raise-signal
m066,g066,dirty state,49,32,27,57,239,ship,edge,drag-penalty,drop-slack
m067,g067,guard slack,54,18,18,82,326,ship,recovery,confidence-floor,raise-drag
m068,g068,layout drift,60,43,4,43,392,ship,negative,lane-boundary,lower-confidence
m069,g069,allocation pressure,119,23,44,47,396,ship,baseline,monotonic-signal,raise-signal
m070,g070,dirty state,95,39,24,47,432,ship,edge,drag-penalty,drop-slack
m071,g071,guard slack,91,31,43,95,401,ship,recovery,confidence-floor,raise-drag
m072,g072,layout drift,92,24,23,24,349,ship,negative,lane-boundary,lower-confidence
m073,g073,allocation pressure,105,23,18,56,488,ship,baseline,monotonic-signal,raise-signal
m074,g074,dirty state,102,14,38,27,300,ship,edge,drag-penalty,drop-slack
m075,g075,guard slack,108,29,14,103,626,ship,recovery,confidence-floor,raise-drag
m076,g076,layout drift,71,68,14,89,528,ship,negative,lane-boundary,lower-confidence
m077,g077,allocation pressure,65,20,19,63,331,ship,baseline,monotonic-signal,raise-signal
m078,g078,dirty state,96,23,44,48,306,ship,edge,drag-penalty,drop-slack
m079,g079,guard slack,31,43,23,82,259,ship,recovery,confidence-floor,raise-drag
m080,g080,layout drift,46,50,4,54,372,ship,negative,lane-boundary,lower-confidence
